,PUBCHEM_CID,smile_1851,p450-cyp2d6-Potency
4574,3180839,CC1=CC=C(C=C1)N(C(CC(C)C)C(=O)NCC2CCCO2)C(=O)CN3N=C(N=N3)C4=CC=C(C=C4)F,25.1189
4575,1454774,CC1=CC(=CC=C1)NC(=S)N(CCC2=NC3=C(N2)C=C(C(=C3)C)C)CC4=CN=CC=C4,3.16228
4576,1454780,CC1=CC(=C(C=C1)C)NC(=S)N(CCC2=NC3=C(N2)C=C(C(=C3)C)C)CC4=CN=CC=C4,1
4577,1454808,CC1=CC2=C(C=C1C)N=C(N2)CCN(CC3=CN=CC=C3)C(=S)NC4=CC(=CC=C4)OC,0.125893
4578,5725491,CC1=CC(=CC=C1)N/C(=N/C2=NC(=CC(=N2)C)C)/N,2.81838
4579,1142967,CC1=CC=C(C=C1)C(=O)NNC(=O)CSC2=NN=C(N2C3=CC=C(C=C3)C)C4=CC=NC=C4,12.5893
4580,1438198,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)C(=S)NC3=CC=CC=C3,14.1254
4581,11958734,CC(C)COC1=CC=C(C=C1)C2(CC[N+](CC2)(C)C)C#N.[Br-],11.2202
4582,11958735,CC\1(C2=CC=CC=C2N(/C1=C\C=[N+](C)C3=CC=CC=C3)C)C.[I-],0.316228
4583,3217884,CC(C)CN1C2CCCC1CC(C2)NC(=S)NC,5.01187
4584,3218010,C1CCC(C1)N2C3CCCC2CC(C3)NC(=S)NC4=CC=C(C=C4)Cl,0.501187
4585,820340,CC1=CC=C(C=C1)NC(=O)C2=CC(=NC3=CC=CC=C32)Cl,0.177828
4586,5344329,CC(=O)C1=CC(=CC=C1)NC(=O)/C(=C\C2=CC=CO2)/NC(=O)C3=CC=CS3,14.1254
4587,3217860,CCC1=CC=CC=C1NC(=O)NC2CC3CCC(C2)N3CC4=CC=CS4,6.30957
4588,3210928,CCC1=CC=C(C=C1)C(C(=O)NCC2=CC=C(C=C2)OC)N(CCOC)C(=O)CC3=CC=CS3,25.1189
4589,11958737,CC(C)OC1=CC=C(C=C1)CSC(=N)N.Cl,14.1254
4590,5765374,CC1=CC(=NC(=N1)/N=C(\N)/NC2=CC(=C(C=C2)F)[N+](=O)[O-])C,0.1
4591,135425486,C1=CC(=CC=C1C2=NC3=C(C=C(C=C3)F)C(=NN2)C4=CC=NC=C4)Cl,0.398107
4592,3270483,COC(=O)C(C(F)(F)F)(NC1=NC=C(S1)S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-])NC(=O)C3=CC=C(C=C3)F,31.6228
4593,3180843,CC(C)CC(C(=O)NCC1CCCO1)N(C2=CC=CC=C2F)C(=O)CN3N=C(N=N3)C4=CC=C(C=C4)F,19.9526
4594,1117844,CC(C)CNC1=C(C(=O)OC2=CC=CC=C21)NC(=O)C,1.12202
4595,9639885,COC1=C(C=C(C=C1)/C=N/NC(=O)CCCOC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],10
4596,1825672,CCCOC1=CC=C(C=C1)OCCNC2CCCC2,1.25893
4597,1373960,COC1=C(C=C(C=C1)C2=NN(N=N2)CC(=O)NCCC3=CNC4=CC=CC=C43)OC,0.0125893
4598,1150812,C1=CC(=CN=C1)CNC(=O)C2=CC=C(C=C2)NC(=O)COC3=CC=C(C=C3)[N+](=O)[O-],3.16228
4599,5835912,C/C(=N\NC(=O)COC1=CC=C(C=C1)Cl)/CC(=O)NCCCN2CCOCC2,14.1254
4600,3188518,C1=CC=C(C=C1)CNC(=O)C(C2=CC=CS2)N(CC3=CC=CS3)C(=O)C4=NC=CN=C4,15.8489
4601,3108201,CC1=C(C(=CC=C1)C)NC(=O)C(C2=C(C=C(C=C2)Cl)Cl)N3CCCCC3,10
4602,3102030,C1CC(=O)N(C1)C2=C(C=C(C=C2)S(=O)(=O)OC3=CC(=CC=C3)Cl)[N+](=O)[O-],1.77828
4603,11958743,CCC1CC[N+]2(CCC3=C(C2(C1)C)CCC3)C.[I-],3.16228
4604,56642946,CC(=O)O.C1CN(CCN1)C2=C(C=C(C=C2)[N+](=O)[O-])/C=N/NC(=O)C3=CC=C(C=C3)[N+](=O)[O-],25.1189
4605,1119977,C1=CC(=CC(=C1)Cl)C(=O)N(CC2=CC=CO2)CC(=O)NC3=C(C=C(C=C3Cl)Cl)Cl,7.07946
4606,3205534,CC(C)(C)NC(=O)CN(CC1=CC=CS1)C(=O)CCC(=O)NC2=NC=CS2,28.1838
4607,3138232,CCOC1=CC=C(C=C1)NCC2=NN=C(N2C3=CC=CC=C3)SCC4=CC=CC=C4Cl,25.1189
4608,11958749,CCO.CN1C2=C(C(=O)N(C1=O)C)C3(C4=CC=CC=C4NC3=O)C(=C(O2)N)C#N,14.1254
4609,9595084,CCN1C2=C(C=C(C=C2)NC(=O)C/C(=N/NC(=O)C3=CC=CC=C3N)/C)C4=CC=CC=C41,25.1189
4610,2898055,CC1=CC=C(C=C1)NC2=NC(=CS2)C3=C(N=C4N3C=CC=N4)C,12.5893
4611,1118366,COC1=C(C=C(C=C1)CNC2=NC3=CC=CC=C3N2CC4=CC=CC=C4)OC,0.794328
4612,2870044,CN1C2CCC1C=C(C2)N(CCC3=CNC4=CC=CC=C43)C(=O)C5=CC=C(C=C5)Cl.Cl,0.398107
4613,790786,CCC1=C(N=C2C=CC(=CC2=C1Cl)Br)C,12.5893
4614,3216052,C1CCC(CC1)NC(=O)CN(C2=CC(=CC=C2)F)C(=O)CSC3=NC4=CC=CC=C4O3,12.5893
4615,2909312,COC1=C(C2=C3C(CC24C=CC(=O)C=C4)N(CCC3=C1)C(=O)C5=CC=CC=C5)OC,12.5893
4616,135427797,C1=CC(=CN=C1)C2=NC3=C(C=C(C=C3)Cl)C(=NN2)C4=CC=CS4,10
4617,2829936,C1=COC(=C1)C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC2=C(C=CC(=C2)Cl)Cl,11.2202
4618,1083882,COC1=CC=C(C=C1)N(C(=O)CN2C3=CC=CC=C3N=N2)C4(CCCCC4)C(=O)NC5CCCC5,11.2202
4619,769051,CC1=CC(=NC2=NNC(=C12)N=NN(C)C)C,14.1254
4620,2983339,CCOC1=C(C=CC(=C1)CNCCC2=CC=C(C=C2)S(=O)(=O)N)OCC3=CC=C(C=C3)Cl.Cl,8.91251
4621,1731866,CCCCC(=O)NC1=CC(=C(C=C1)C)O,17.7828
4622,5761597,CN1C\2CCC1/C(=C/C3=CC=CC=C3)/C(=O)/C2=C/C4=CC=CC=C4,0.158489
4623,11958758,CCCC1CCC2(C3=C(CCC3)CC[N+]2(C1)C)C.[I-],2.51189
4624,1374114,CC1=CC2=C(C=C1C)N3C(=NN=C3SCC(=O)NCC4=CC5=C(C=C4)OCO5)C(=C2)C,17.7828
4625,770167,CC1=CC=C(C=C1)N(CC2=CC=C(C=C2)[N+](=O)[O-])C(=O)C3=CC=CO3,0.562341
4626,1012180,C1=CC=C(C=C1)NC(=O)NNC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC(=C(C=C4)Cl)Cl,19.9526
4627,11958761,CC(C)CC(C(=O)OC)NC(=O)C(CC1=CC=CC=C1)N.Cl,15.8489
4628,3190066,CCC(C(=O)NC(C)(C)C)N(C1=CC=CC2=C1CCCC2)C(=O)CN3N=C(N=N3)C4=CC=CC=C4F,12.5893
4629,1441127,CC1=CC(=C(C=C1)NC2=C(C=CC=N2)C(=O)NCC3=CC=CS3)C,25.1189
4630,9563791,C1OC2=C(O1)C=C(C=C2)/C=N/NC(=O)CN3C(=CC(=N3)C(F)F)C(F)F,2.81838
4631,4171355,CC1=C(C=CC(=C1)[N+](=O)[O-])C2=CC=C(O2)C3NC4=CC=CC=C4C(=O)N3O,19.9526
4632,11958764,C1=CC2=C(N=C1)N=C(N2)/C(=C/C3=CC=C(C=C3)Cl)/C#N,12.5893
4633,4142111,C1C2CC3CC1CC(C2)(C3)NC(=O)C4=CC=C(O4)COC5=C(C=C(C=C5)Cl)[N+](=O)[O-],28.1838
4634,1790676,CCCC(=O)NC1=CC=C(C=C1)C(=O)NNC(=S)NC(=O)C2=CC=CS2,39.8107
4635,135458726,C1=CC=C2C(=C1)C(=CN2)/C=N/NC3=CC=CC=C3[N+](=O)[O-],19.9526
4636,3190117,CC(C)CCNC(=O)CN(C1=CC=CC2=C1CCCC2)C(=O)CN3N=C(N=N3)C4=CC=CC=C4F,12.5893
4637,3202421,COC1=CC=C(C=C1)C(C(=O)NC2=CC=C(C=C2)F)N(C3CC3)C(=O)CN4C5=CC=CC=C5N=N4,28.1838
4638,6402388,C1=CC=C2C(=C1)C3=CC=CC=C3C4=C2N=C(N=N4)SCC(=O)NC5=CC=CC=C5F,5.62341
4639,2924930,C1CCC(CC1)NC(=O)C(CC2=CC=CC=C2)N3C(=O)C4C5CCC(C5)C4C3=O,31.6228
4640,7314640,CNC1=CC=C(C=C(C1=O)C(=O)/C=C/C2=CC3=C(C=C2)OCO3)Br,10
4641,1735073,CCCCC(=O)NC1=C(C=CC(=C1)C(=O)NCCC2=CC=CC=C2)Cl,22.3872
4642,5770919,CCOC1=CC=C(C=C1)N(C(C2=CC=CC=C2C)C(=O)NC3CCCC3)C(=O)/C=C/C(=O)NC4=NOC(=C4)C,14.1254
4643,9600221,C1=CN=CC=C1/C=N/NC(=O)C2=C(C(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O,14.1254
4644,135510991,CC1=C(C(=NN1CC2=CC=C(O2)C(=O)N/N=C\C3=C(C=CC(=C3)Cl)O)[N+](=O)[O-])Cl,11.2202
4645,135431547,C1=CC=C(C=C1)C2=CC(=O)N3C(=N2)C(=C(N3)N)N=NC4=CC=CC=C4,28.1838
4646,1229513,CC1=C(C2=CC=CC=C2N1C)/C=C\3/C(=O)N(C(=O)S3)CC(=O)NC4=CC5=C(C=C4)OCO5,2.81838
4647,3106751,C1=CC=C(C(=C1)C(=O)NC2=NC(=CC=C2)NC(=O)C3=CC=CC=C3[N+](=O)[O-])[N+](=O)[O-],19.9526
4648,11958771,CC(CC1=CC=CC=C1SC2=CC=C(C=C2)O)N.C(=O)(C(=O)O)O,10
4649,5342394,C1=CC=C(C=C1)C(=O)N/C(=C/C2=CC=CS2)/C3=NC4=CC=CC=C4N3,28.1838
4650,2906407,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)CCN4C(=O)C5=CC=CC6=C5C(=CC=C6)C4=O,14.1254
4651,1448196,CC1=CC(=CC=C1)CN2CCN(CC2)C(=S)NC3=CC=C(C=C3)C(=O)OC,35.4813
4652,1075974,C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=S)NCC4=CC=CO4,7.94328
4653,5817814,C1=CC=C(C=C1)/C=C\2/C(=O)N(C(=O)S2)CCC(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,6.30957
4654,135443991,CC1=CC2=C(C=C1)N=C(N2)SCC3=NC4=C(C=NN4C5=CC=CC=C5)C(=O)N3,28.1838
4655,2959173,CC(C)(C)NC(=O)COC1=C(C=C(C=C1)CNCC2=CC=CS2)OC.Cl,10
4656,3978672,C1=CC=C(C=C1)N(CC(=O)NCCSC2=NC3=CC=CC=C3S2)S(=O)(=O)C4=CC=CC=C4,10
4657,9594834,CC1=CC(=CC(=C1)CSCC(=O)N/N=C/C2=CC=C(C=C2)OCC(=O)NCC3=CC=CO3)C,31.6228
4658,3218173,COCCCNC(=S)NC1CC2CCCC(C1)N2CC3=CC=CS3,0.891251
4659,3190114,CC1=CC=C(C=C1)C2=NN(N=N2)CC(=O)N(C3=CC(=CC=C3)OC)C(C4=CNC5=CC=CC=C54)C(=O)NC(C)(C)C,19.9526
4660,848358,C1=CC(=C(C(=C1)Cl)CSCC(=O)NCC2=CN=CC=C2)Cl,15.8489
4661,3149395,COC1=CC=C(C=C1)C2=NC3=CC=CC4=C3C(=CC=C4)N2,1.41254
4662,135511003,C/C(=N\N=C/1\NC(=O)CC(S1)C(=O)NC2=CC=CC=C2)/CCC3=CC4=C(C=C3)OCO4,8.91251
4663,2066641,CCCN1C(=NN=N1)NC(=O)COC2=C(C=C(C=C2)Cl)C,25.1189
4664,3202425,COC1=CC=CC(=C1)C(C(=O)NC2=CC=C(C=C2)F)N(C3CC3)C(=O)CN4C5=CC=CC=C5N=N4,25.1189
4665,1075628,C1=CC=C2C=C(C=CC2=C1)OCC(=O)NC3=CC=C(C=C3)CC4=CC=NC=C4,0.354813
4666,3216368,C1CCC(CC1)NC(=O)C(C2=CC=CS2)N(C3=CC=CC=C3)C(=O)C(F)(F)F,10
4667,837229,CCC(CC)C(=O)NC1=CC(=C(C=C1)C)O,17.7828
4668,2834477,C1=CC=C(C=C1)CN2C(=NC3=CC=CC=C3C2=O)C4=CC=C(C=C4)Br,25.1189
4669,1448244,CCC1=CC=C(C=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F,0.01
4670,5899500,C/C(=N/NC(=O)CNC(=O)C1=CC2=C(C=C1)OCO2)/C=C/C3=CC=CC=C3,0.0501187
4671,845813,CC1=CC2=C(C=C1)N=C(N2)CSC3=C(C(=CC(=N3)C)C)C#N,14.1254
4672,901026,CC1=CC=C(C=C1)NC(=O)NNC2=NC(=CC=C2)Cl,12.5893
4673,1486494,CC1=CC=C(C=C1)SCC2=NC3=CC=CC=C3N2CC(=O)NC4=CC=C(C=C4)Cl,7.94328
4674,1486498,C1=CC=C(C=C1)SCC2=NC3=CC=CC=C3N2,10
4675,3782422,C1=CC=C2C(=C1)N=C(N2CC3=C(C=C(C=C3)Cl)Cl)C4=C(N=CC=C4)Cl,7.94328
4676,1476513,C1=CC(=CC=C1C(=O)CSC2=NC=CN2C3=C(C=C(C=N3)C(F)(F)F)Cl)Cl,0.0630957
4677,4265899,CS(=O)(=O)C1=CC=CC=C1COC(=O)NC2=CC=C(C=C2)Cl,10
4678,1487353,C1=CC(=CC(=C1)C(F)(F)F)C2=NC3=C(C=C(C=C3)Br)C(=O)N2O,8.91251
4679,1481095,C1=CC=C(C=C1)C2=CC(=NO2)COC(=O)NC3=CC=C(C=C3)Cl,3.98107
4680,5823053,C/C(=N\OC(=O)C1=CC=C(C=C1)F)/C2=NC=CS2,12.5893
4681,1480761,CC1=CC=C(C=C1)OC2=CC=CC=C2/C=C\3/C(=O)N(C(=O)S3)C,8.91251
4682,1476586,COC1=CC=C(C=C1)CS(=O)(=O)C2=NC(=C(N2CC#C)C3=CC=CC=C3)C4=CC=CC=C4,14.1254
4683,1481102,C1=CC=C(C=C1)NC(=O)OCC2=NOC(=C2)C3=CC=C(C=C3)Cl,3.16228
4684,9619308,C/C(=N\OC(=O)C1=CC=CC=C1F)/C2=NC=CS2,28.1838
4685,6280709,C/C(=N/OC(=O)C1=CC(=CC=C1)Cl)/C2=NC=CS2,35.4813
4686,1490177,C1=CC(=CC(=C1)C(F)(F)F)CNC(=O)C2=CC(=CC(=C2)Cl)Cl,12.5893
4687,9581649,C/C(=N\OCC1=C(C(=CC=C1)Cl)Cl)/C2=CC=C(S2)CC#N,28.1838
4688,1473679,C1=CC(=CC=C1NC(=O)C2=CN=C(C=C2)N3C=CN=C3)F,0.177828
4689,5939214,CSC1=NC2=CC=CC=C2C=C1/C=C(\C#N)/C3=C(C=C(C=C3)Cl)Cl,1.58489
4690,1477534,C1=CC=C(C=C1)CCSC2=NC=CN2C3=CC=CC=C3,1.41254
4691,3385214,C1=CC(=CC=C1C(=O)C2=CNC(=C2)C(=O)NCCCN3C=CN=C3)C(F)(F)F,2.51189
4692,2766428,COC(=O)C1=C(C=CS1)C2=CC=C(O2)C(=O)NC3=CC(=CC=C3)Cl,15.8489
4693,1482682,CC1=CC=CC=C1CSC2=NC3=CC(=C(C=C3C(=N)N2CC4=CC=C(C=C4)OC)OC)OC,1.25893
4694,1477494,CC1=CC=CC=C1CSC2=NC=CN2C3=CC=CC=C3,17.7828
4695,2765953,C1CCN(CC1)CC(C(F)(F)F)OC(=O)NC2=CC=C(C=C2)Cl,3.16228
4696,1484969,C1=CN(C=C1)C2=C(SC=C2)C3=NN=C(O3)SCC4=CC=C(C=C4)Cl,11.2202
4697,9657184,CC1=CC(=CC(=C1O)C)C(=O)C2=CN=C(S2)/N=C/N(C)C,25.1189
4698,11958792,CC1=CC=C(C=C1)NC2=NC(=CS2)C3=C(N=C(S3)NC(=O)C4=CC=C(C=C4)[N+](=O)[O-])C,0.01
4699,2726190,C1=CC(=C(C(=C1)Cl)C#N)N2C=CN=C2,7.07946
4700,1482465,CSC(=NC#N)N1CCN(CC1)C2=CC=C(C=C2)Cl,0.316228
4701,3727893,CCC(=O)NCC1=C(C=CC=C1Cl)N2C=CC=C2,15.8489
4702,4359989,C1=CC(=CC=C1CNC2=NC=CN=C2)C#N,7.94328
4703,3714053,CC1=C2CCN(C2=C3C=C(C=C(C3=N1)OC)OC)C4=CC=C(C=C4)O,3.16228
4704,291267,CSC1=C(C2=CC=CC=C2N=C1C3=CC=CC=C3)C(=O)O,3.16228
4705,4298774,COC1=CC=CC=C1NC(=O)C2=CN=C(C=C2)N3C=CC=N3,7.94328
4706,1484288,C1COCCN1C2=CC(=NC(=N2)N)Cl,39.8107
4707,11958795,CC1=C(SC(=N1)NC(=O)C2=CC=CC=C2)C3=CSC(=N3)NC4=CC(=CC=C4)F,10
4708,5909558,C1=CC=C(C=C1)/C=C/C2=NN=C(O2)SCC3=C(C=CC=C3Cl)Cl,28.1838
4709,1477616,CC1=CC(=NC2=C1C(=NN2CC#N)N3C=CC=C3)C,10
4710,2766759,C1=CC=C(C(=C1)C(=O)NNC(=O)C2=CC=C(C=C2)Cl)O,2.81838
4711,2765160,C1=CC=C(C=C1)CS(=O)CC(C2=CC=CC=C2)(C3=CC=CC=C3)O,2.23872
4712,1477039,C1=CC=C(C=C1)C2=NC3=C(N2OCC4=CC=C(C=C4)Cl)C=C(C=C3)[N+](=O)[O-],6.30957
4713,11958799,CC1=CC=C(C=C1)CCNC(=O)C2CC(=NO2)C3=CC=CC=C3[N+](=O)[O-],2.51189
4714,1483512,C1=CC=C(C=C1)N2C(=NN=C2SCC3=CC=C(C=C3)Cl)CS(=O)CC4=CC=C(C=C4)Br,12.5893
4715,1477533,C1=CC=C(C=C1)N2C=CN=C2SCC3=CC=C(C=C3)Br,14.1254
4716,1472628,COC1=CC=C(C=C1)CNC(=O)C2=CSC(=N2)CC3=CC=C(C=C3)Cl,14.1254
4717,1477606,C1CS(=O)(=O)CCN1CCC2=CN(C3=CC=CC=C32)CC4=CC=C(C=C4)C(F)(F)F,15.8489
4718,1489238,COC1=C(C=C2C(=C1)C(=N)N(C(=N2)SCC3=C(C=C(C=C3)Cl)Cl)CC4=CC=CS4)OC,2.23872
4719,1472483,C1CCN(CC1)C2=CC(=O)N(N=C2C3=CC=CC=C3)CC4=CC=CC=C4Cl,28.1838
4720,1477535,CCC1=CC=C(C=C1)CSC2=NC=CN2C3=CC=CC=C3,17.7828
4721,1484951,C1=CC=C(C=C1)CSC2=NN=C(O2)C3=C(C=CS3)N4C=CC=C4,14.1254
4722,1472386,CC1=CC(=NC2=C1C(=NN2)N3C=CC=C3)C,25.1189
4723,6080298,CC(C(=O)/C=C/N(C)C)OC1=C(C=C(C=C1)Cl)Cl,14.1254
4724,2766439,COC(=O)C1=C(C=CS1)C2=CC=C(O2)C(=O)NC3=CN=CC=C3,5.01187
4725,1485946,CN(C)C(=C(C#N)C#N)N1CCN(CC1)C2=CC(=C(C=C2)Cl)Cl,1.12202
4726,1485940,C1COCCN1C2=C(C=C(S2)C(=O)C3=CC(=C(C=C3)Cl)Cl)C4=CC=CC=N4,10
4727,1472458,CC1=CC(=NC2=C1C(=C(S2)C(=O)NNS(=O)(=O)C3=CC=C(C=C3)Br)N4C=CC=C4)C,1.99526
4728,3645729,C1CS(=O)(=O)CCN1CCC2=CN(C3=CC=CC=C32)CC4=CC=C(C=C4)F,19.9526
4729,3758610,C1=CC(=C(C(=C1)Cl)Cl)C(=O)NC2=NC(=NC=C2)C3=CN=CC=C3,2.23872
4730,679916,CC(=O)C1=C(OC(=O)C(=C1)NC(=O)C2=CC=CC=C2)/C=C/N(C)C,0.177828
4731,1473292,C1=CC=C(C=C1)SC2=NC(=NC(=C2)C(F)(F)F)C3=CC=CC=N3,11.2202
4732,1484094,CCOC(=O)N1C2=CC=CC=C2N(C1=O)CC3=CC=CC=C3Cl,28.1838
4733,1255045,CC1=C(SC(=N1)NC(=O)C2=CC=CC=C2)C3=CSC(=N3)NC4=CC(=CC=C4)Cl,10
4734,11958804,CC1=C(SC(=N1)NC(=O)C2=CC=CC=C2)C3=CSC(=N3)NC4=C(C=C(C=C4)Cl)Cl,12.5893
4735,11958807,C1CC1(C(=O)N)NC(=O)[C@@H]2CC3(CC(=NO3)C4=CC(=CC=C4)NC(=O)C5=CC(=CC(=C5)[N+](=O)[O-])[N+](=O)[O-])CN2C(=O)C6=CC=CC=C6,15.8489
4736,2764741,CCOC(=O)C(=CC1=CC=C(O1)C2=C(SC=C2)C(=O)OC)C(=O)OCC,39.8107
4737,1473604,CCOC(=O)C1=C(N=C2N1C=CC=C2C)C3=CC=CC=C3,0.00562341
4738,11958809,C1C(ON=C1C2=C(C=CC=C2Cl)Cl)C(=O)NCCC3=CC=CS3,5.01187
4739,1482558,C1=CC=C(C=C1)C2=NC=C(S2)C(=O)C3=C(C=C(C=C3)Cl)Cl,22.3872
4740,3847342,C1=CC(=CC=C1NC(=O)NCCNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F)OC(F)(F)F,22.3872
4741,11958811,C1C2C(=NOC2(CN1CC3=CC=CC=C3)C(=O)NCC4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-],5.01187
4742,3767720,C1=CC=C(C=C1)C(=O)C2=CNC(=C2)C(=O)NCC3=CN=CC=C3,15.8489
4743,1477555,C1=CC=C(C(=C1)C(=O)NC2=NC(=NC=C2)C3=CN=CC=C3)Cl,11.2202
4744,3821190,C1=CC=C(C=C1)C(=O)C2=CNC(=C2)C(=O)NCCCN3C=CN=C3,3.98107
4745,3725923,COC1=CC=C(C=C1)S(=O)(=O)NNC(=O)C2CC3=C(O2)C=CC4=CC=CC=C34,39.8107
4746,1481466,C1CN(CCC1C(=O)NNS(=O)(=O)C2=CC=C(C=C2)Cl)CC3=CC=CC=C3,1
4747,1472407,CC1=C(C=C(C=C1)NC(=O)CC2=C(C=C(C=N2)C(F)(F)F)Cl)Cl,3.54813
4748,1489229,CC1=CC=CC=C1C(=O)C2=CNC(=C2)C(=O)NCC3=CC=CS3,14.1254
4749,3780872,C1CC1C(=O)C2=CNC(=C2)C(=O)NCCCN3CCOCC3,17.7828
4750,1481471,CC1=CC(=C(C(=C1)C)S(=O)(=O)NNC(=O)C2CCN(CC2)CC3=CC=CC=C3)C,15.8489
4751,3836199,C1=CN(C=C1)C2=C(SC=C2)C(=O)NNS(=O)(=O)C3=CC=C(C=C3)Cl,1.77828
4752,11958817,CC1=C(SC(=N1)NC(=O)C2=CC=C(C=C2)Cl)C3=CSC(=N3)NC4=CC(=CC=C4)F,22.3872
4753,1472265,CC1=CC(=NC2=CC(=NN12)C3=C(C=CS3)N4C=CC=C4)C,35.4813
4754,4441753,C1=CC=C(C=C1)C2=NC3=CC=CC=C3N2OCC4=CC=C(C=C4)Cl,15.8489
4755,1475806,C1=CC(=CC=C1NC(=O)OCC2=CN(N=N2)C3=CC=C(C=C3)Cl)Cl,5.62341
4756,1475811,CC1=CC=CC=C1NC(=O)OCC2=CN(N=N2)C3=CC=C(C=C3)Cl,0.707946
4757,3595012,CCCCC(=O)OCC1=CN(N=N1)C2=CC=C(C=C2)Cl,25.1189
4758,1489331,CN1C(=C(C(=N1)C(F)(F)F)CN(C2=CC=C(C=C2)OC)S(=O)(=O)C3=CC=CC=C3)Cl,10
4759,1481870,C1=CC=C(C=C1)N2C=C(C=N2)C(=O)C3=C(C4=CC=CC=C4C=C3)O,7.07946
4760,3520283,CN(CC(=O)NC1=C(SC=C1)C(=O)OC)NS(=O)(=O)C2=CC=C(C=C2)F,14.1254
4761,1486940,CN1C(=O)N=C(S1)NC(=O)C2=CC=CC=C2Cl,14.1254
4762,3758448,C1=CC=C(C=C1)N2C(=C(C=N2)C(=O)NNS(=O)(=O)C3=CC=C(C=C3)Cl)N4C=CC=C4,1.99526
4763,1472461,CC1=CC(=NC2=C1C(=C(S2)C(=O)NNS(=O)(=O)C3=CC=C(C=C3)Cl)N4C=CC=C4)C,1.58489
4764,1483715,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=C(C=C3)Cl,15.8489
4765,4268460,CC1=C(SC(=N1)C2=CC=CC=C2)C3=NN=C(N3C)SCC#C,6.30957
4766,1473640,C1=CC(=CC=C1NC(=O)C2=NNC(=N2)CN3C=NC=N3)OC(F)(F)F,19.9526
4767,1484972,CC(C)(C)C1=CC2=C(N1CC3=CC=CC=C3)N=CC=C2,0.501187
4768,2726179,C1=CC(=C(C(=C1)N2C=CN=C2)C#N)N3C=CN=C3,6.30957
4769,1473674,CC1=C(C=CC=C1Cl)NC(=O)C2=CN=C(C=C2)N3C=CN=C3,0.0316228
4770,1481603,CC1=CC(=CC=C1)/C(=C/C2=CC3=CC=CC=C3N=C2SC)/C#N,6.30957
4771,9658376,C1=CC(=CC=C1C(=O)C/C=N/OCC2=C(C=C(C=C2)Cl)Cl)Cl,17.7828
4772,3365049,C1=CC=C(C(=C1)NC(=O)CS(=O)(=O)C2=CC(=CC=C2)Cl)Cl,17.7828
4773,3778037,CCN1C(=NN=C1SC)C2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)OC,8.91251
4774,3178012,COC(=O)C1=CC=C(C=C1)NC(=O)CN2C(=NC(=N2)C3=CC=NC=C3)SCC(=O)NC4=NC=CS4,10
4775,6870930,C1=CC(=CN=C1)/C=N/NC(=O)C2=CC=C(C=C2)[N+](=O)[O-],14.1254
4776,3168483,CC1=CC(=C2C=C(C=CC2=N1)OC)SCC(=O)NNC(=O)COC3=CC=CC=C3,10
4777,11958834,CC1=C(C2=CC=CC=C2N1)/C=C/C3=CC=[N+](C=C3)C.[I-],17.7828
4778,1169033,CC1=CC=C(C=C1)NC(=S)NC2=NC(=CS2)CC(=O)NC3=CC=CC=C3,1.77828
4779,3216679,C1CC(OC1)CNC(=O)C(C2=CN=CC=C2)N(C3=CC=CC=C3)C(=O)CC4=CC=CS4,15.8489
4780,3141844,COC1=C(C=CC(=C1)NC(=O)C2=C(C=CC(=C2)Cl)Cl)C3=CC4=CC=CC=C4OC3=O,25.1189
4781,3721751,CN1C(=C(C(=N1)C(F)(F)F)C(=O)NC2=C(C=C(C=C2)F)F)SC3=CC=CC(=C3)C(F)(F)F,19.9526
4782,5708099,CC1=CC(=C(C(=N1)SCC=C)C#N)/C=C\C2=CC=CC=C2,2.81838
4783,5740149,COC1=C(C=CC(=C1)/C=C(/C#N)\C2=NC3=CC=CC=C3N2)OC4=C(C=CC=N4)[N+](=O)[O-],3.16228
4784,1374312,COC1=CC2=NC(=C(C=C2C=C1)C#N)SCC(=O)NNC(=O)CC3=CC=CC=C3,2.51189
4785,9595185,CCOC1=CC=C(C=C1)N\2C(=O)CS/C2=N/NC(=O)COC3=CC4=CC=CC=C4C=C3,39.8107
4786,9581886,CCSC1=NC=C(N1C)/C=N/NC2=CC=C(C=C2)F,0.630957
4787,11958841,C1=CC=C2C(=C1)C=CC=[N+]2CC(CN3C4=CC=CC=C4C5=CC=CC=C53)O.[O-]Cl(=O)(=O)=O,0.199526
4788,1475530,CNC1=NC(=NC(=C1)CSC)SCC2=CC(=C(C=C2)Cl)Cl,28.1838
